timestamp,experiment_name,experiment_id,dataset,num_tasks,use_translator,use_optimizer,shared_llm,cloud_llm,latency_count,latency_mean,latency_median,latency_stdev,latency_p50,latency_p90,latency_p95,cpu_avg,cpu_peak,mem_avg_mb,mem_peak_mb,total_tasks,passed_at_1,pass_at_1_pct,git_commit,cpu_model,cpu_cores
2026-04-19T03:41:08.917450+00:00,3LM-CLOUD-TR_OFF-OPT_OFF-50,3LM-CLOUD-TR_OFF-OPT_OFF-50,3lm,50,False,False,False,True,50,21.3184,17.0151,15.3797,17.0167,43.5386,50.0443,0.24,2.0,202.365626,202.58816,50,0,0.0,8ac895e8,x86_64,12
