timestamp,experiment_name,experiment_id,dataset,num_tasks,use_translator,use_optimizer,shared_llm,cloud_llm,latency_count,latency_mean,latency_median,latency_stdev,latency_p50,latency_p90,latency_p95,cpu_avg,cpu_peak,mem_avg_mb,mem_peak_mb,total_tasks,passed_at_1,pass_at_1_pct,git_commit,cpu_model,cpu_cores
2026-04-21T23:26:17.290462+00:00,3A.6-C4-NoOpt-CLOUD-164,3A.6-C4-NoOpt-CLOUD-164,3lm,164,True,False,False,True,164,24.5769,16.2609,36.344,16.5101,40.5252,50.5301,0.27,8.0,204.457289,205.062144,164,0,0.0,51484d37,x86_64,12
