timestamp,experiment_name,experiment_id,dataset,num_tasks,use_translator,use_optimizer,shared_llm,cloud_llm,latency_count,latency_mean,latency_median,latency_stdev,latency_p50,latency_p90,latency_p95,cpu_avg,cpu_peak,mem_avg_mb,mem_peak_mb,total_tasks,passed_at_1,pass_at_1_pct,git_commit,cpu_model,cpu_cores
2026-04-19T01:02:40.287525+00:00,HE-CLOUD-TR_ON-OPT_ON-50,HE-CLOUD-TR_ON-OPT_ON-50,humaneval,50,True,True,False,True,50,21.4479,15.7635,17.7244,16.0108,42.5378,55.048,0.26,4.0,191.119003,191.471616,50,50,100.0,8dc2a154,x86_64,12
