timestamp,experiment_name,experiment_id,dataset,num_tasks,use_translator,use_optimizer,shared_llm,cloud_llm,latency_count,latency_mean,latency_median,latency_stdev,latency_p50,latency_p90,latency_p95,cpu_avg,cpu_peak,mem_avg_mb,mem_peak_mb,total_tasks,passed_at_1,pass_at_1_pct,git_commit,cpu_model,cpu_cores
2026-04-18T23:12:24.581223+00:00,3LM-LOCAL-TR_ON-OPT_ON-03,3LM-LOCAL-TR_ON-OPT_ON-03,3lm,3,True,True,True,False,3,124.9266,131.0939,11.2939,131.0939,131.0939,131.0939,0.13,4.0,201.266736,201.355264,3,1,33.333,44e47014,x86_64,12
