timestamp,experiment_name,experiment_id,dataset,num_tasks,use_translator,use_optimizer,shared_llm,cloud_llm,latency_count,latency_mean,latency_median,latency_stdev,latency_p50,latency_p90,latency_p95,cpu_avg,cpu_peak,mem_avg_mb,mem_peak_mb,total_tasks,passed_at_1,pass_at_1_pct,git_commit,cpu_model,cpu_cores
2026-04-20T04:16:06.083998+00:00,3LM-LOCAL-TR_ON-OPT_ON-50-CPU,3LM-LOCAL-TR_ON-OPT_ON-50-CPU,3lm,50,True,True,False,False,50,71.7014,72.2987,20.2464,72.5498,94.5669,105.0799,0.17,4.0,211.121996,214.462464,50,41,82.0,781b7c3d,x86_64,12
